sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_50,sensor_51,sensor_52,sensor_53,sensor_54,sensor_55,sensor_56,sensor_57,sensor_58,sensor_59,sensor_60,dia_mea_0,dia_mea_45,dia_mea_90,dia_mea_135
10.79020063683166,10.54475613267772,12.651282803078605,12.6244607648974,12.91475905683429,10.87524828964542,10.39272478163757,12.768150501918571,11.562176602547707,10.350429394334505,12.455019121890015,10.696587124641459,10.383586213590517,11.891308320234502,12.289739328534441,10.990097296575367,10.52564224905738,12.781832447169577,11.765578404571038,11.417244535539902,13.592331006293154,12.54466272976696,14.43958538265425,13.056773894054519,13.29662085853319,11.50845318694565,11.090039982278853,12.653136015967139,10.418673148599831,12.77448379700131,9.928203336502499,11.824763900925682,10.594120133375078,9.985624959222779,9.939101237969194,12.309161475302664,11.093277046630195,9.790426979764861,11.81854495227331,10.154843052098068,10.830489550731734,10.098068261409312,12.067739279318337,11.20089842302384,12.088711149469999,10.31327792967254,10.424891570458795,12.11080578914076,11.040281833258108,10.472241169487956,12.422019115923087,11.10214224321637,11.344415490375786,10.419628720188364,10.198773878577013,10.733549136455675,11.278271907110057,12.053622014561183,8.847630305580445,6.805799503976323,90.03745642832268,90.24484895275937,90.69331870605934,89.9231173794691
12.24644408982339,12.21004811720637,12.534542813022167,12.694241635729831,11.861384007596834,10.151447459004705,10.35912410569027,12.69141293258678,11.390815119313539,10.427755384579127,11.390029433159109,11.020193819271531,10.062635045071046,11.475076335118478,9.784787193317603,12.60441808586925,12.531380340313284,10.643296793783994,9.618611744348605,12.635316027430928,11.689411346306366,10.450416283920887,12.497104455542118,12.22878981367579,13.726141388904047,11.528706752302904,11.313492318286055,11.942923108639471,13.737087951839229,13.963425186000432,13.834717610982148,11.788263386442862,12.572972750509582,11.13302313475759,11.58464063820435,11.212251011064849,9.67175388046365,9.29347652649026,11.027152307872479,12.18864270017566,11.75076248683217,9.485828466284701,10.431031597026237,10.766450945503728,9.243410279299281,9.894750563076757,11.528756141512648,9.463738971173166,9.344912573059366,9.34386322805838,12.1000164047722,9.509286745807614,10.215846038190982,13.009732229804268,13.080432123438307,11.14529178883933,13.538291349538675,13.4925475700718,13.28260460731962,11.390525819518635,89.8445004265518,90.39011369106831,89.98217299752014,89.88575589539306
10.808167151950945,11.172307392103646,11.295172867020035,12.213722405375307,9.847640563554876,11.56978920794179,12.084328402001905,11.62824682715555,11.83939392206091,11.17488208886075,9.955071253643734,12.141907084256182,11.823060263613614,10.249356166227557,10.256156254116,12.48452383677022,11.244150626292411,12.392983735352296,9.815131758544345,11.39712499849275,12.221962484051286,10.711620537028486,10.678266327680916,12.343284414589462,11.562325754399005,11.88142102802404,11.466020011448736,11.52166389692873,12.28725949063946,13.09423146855844,12.14016477236053,13.498103153917153,11.297443296116368,13.237135608625525,11.265019127420253,11.936491456093794,9.816829288184811,12.144384634040868,12.222396832092457,11.776797584532892,9.719810816188616,12.027302453997189,11.79201484909518,10.289828330495578,12.254686603326697,11.515133422145636,9.926762203724525,12.012034379419234,10.684826495507359,10.844736201014308,11.152523667990872,12.147650961036069,11.75878925373707,10.648110100515586,11.358761290673248,12.205464983998564,12.555387816582893,12.370867947655396,12.68931743938425,13.882539421020173,90.05984324044164,90.3731888228379,90.43666424857133,89.98324363530094
10.856478157451829,10.611892392181522,11.073091066855229,11.205923081348528,11.15234518445721,11.27108873157316,9.79181095169026,11.288991663964836,11.781949488614924,12.212124126196457,9.655240951214845,11.928589601272252,9.719996191807391,10.345036681608892,10.332338310770897,10.137842999859073,10.02619987796692,10.966157912471475,11.763479904447427,11.085406034884311,11.764377692197584,12.836713210933464,12.97649985999192,12.281478949054053,11.079734637956651,13.777786644393238,11.729913376065808,12.675011670687283,11.108980316118759,11.392724728458392,11.77772511988839,11.208797851942641,12.197488835506693,11.363078123447425,9.860624648377895,11.660578290609,10.722633524881406,9.371799483236256,10.503594282501673,10.357049186261776,11.52374115155709,11.474868375412285,9.458524950757312,10.620123285164574,10.207326975248714,11.600048545005595,10.83105340434424,9.608679179678042,11.701234887828797,10.990782576085346,9.751495545234828,10.691300024654367,10.727866299413275,11.745629688082436,12.008151636323529,11.834704346048532,13.539442812963816,11.379219098246258,10.931372498897307,13.385976148781289,89.7821744320834,89.96857923348676,90.41044321482276,90.13606973250621
10.482220035304957,12.127432806805842,10.00210475560975,12.064330549165701,11.646534976092092,11.943418506842063,11.284979952473027,10.372439404798868,11.641400401791284,12.780922375104195,11.485021139695824,11.856089105778153,11.635273706574202,10.480381408089904,11.972220797368346,11.688367492585636,10.64494567150272,11.920211981834926,12.441726789649126,12.691613294379557,13.51428715656958,13.08696305342837,11.490666110669757,11.567045956189052,13.930029178153369,11.91224587940292,12.698632429650633,11.085796184182675,12.859661816107305,11.101246052399155,12.88974836531474,10.647113379520677,11.770516869881796,11.289363204859487,10.395878491503744,11.658442032974126,11.712160040923626,11.42401795120718,10.943466934902123,10.616189123997103,10.58767657875676,11.097601241326126,9.17977558837122,11.85930350547656,10.30347340861805,9.387519036693043,9.923913209496938,10.76100103365961,11.669160482279334,11.691784440687488,13.252990284512464,10.754539563335317,10.919755595815799,11.638851276337043,11.916495581683623,11.034786500885568,9.964395345347329,12.977386866970988,13.318399725833197,10.819412777019302,90.16641026456506,90.3547681600873,90.77222088521526,89.8114748718781
11.192668416958336,11.394825116266018,10.00112946699551,12.301938792827166,10.377862731097538,11.85156559170234,12.36169296250892,10.942591032464932,10.628662264964149,12.410233327741883,11.567498275125528,10.308180444180499,12.653224194393088,10.5178579126171,11.465985318360088,11.592794384881778,10.38102551200973,11.214953225884834,10.774584467993142,11.589006996279675,12.158723478806127,12.561281230642098,13.200703756272745,14.10974779822045,13.299449014020404,13.644683938188367,13.582576041858623,11.450017785267244,10.914485339394094,10.6813741731339,10.960230673242531,11.408925801008326,11.192615743201975,12.028368323000434,9.503558018121728,10.80870955304011,10.477019570798083,10.962620463118984,11.059543155223126,12.010905719941261,9.050064426963695,9.257466285833681,10.249315859947094,12.182524877363745,11.069306987831903,11.764216753269183,10.203257001270797,11.870908895483362,10.368018443013334,11.03740319261132,12.310874722038562,13.065859461532106,11.389171645988412,11.994467669674455,13.512492547278926,12.438202138785483,12.1356380279375,10.429779859895866,14.17436158564386,12.60584607280286,89.66685830047331,90.12445660860551,90.02121503707109,90.16390904080983
10.432346115644046,11.922356861892002,9.872725448001965,11.14459137705781,10.58976089250057,10.229089102833463,11.371377898280784,10.206413271020708,10.36663711648794,11.363668527340991,9.723325578238878,11.202916242712554,10.738403739320994,9.598094625744219,10.977316351826213,10.144429061200745,11.48744338889042,10.852828832653158,12.675121022217924,13.513280304315472,12.46456131448487,13.5411166300616,12.318930325278941,14.067672945712816,12.345498290230886,12.153631480266599,13.646617833131412,13.53470493798261,11.4835641409308,11.033123365927958,10.321104363630829,11.915892182550442,9.563050573133484,10.53165595554791,10.000645810409186,9.247743516892521,12.106516472347975,11.537031724835582,9.131955215138298,10.399897428622129,10.040496149836194,10.096486508231724,10.961688092570386,11.46303639493072,9.313332834254505,12.253828240418887,9.993888062169754,11.64298327456446,10.93879631985898,12.103137655550777,10.430011101571429,11.76847136877405,10.823972156352138,11.778908688633711,9.894020763291966,11.377087187739114,10.657967497284151,11.712349880946167,12.317752995059527,12.028477218292286,90.1391961152317,90.22767040426453,89.45172720021273,89.9485882925517
12.960738678320753,11.855320407192735,9.941670345049397,11.219549514802868,12.299273312587076,11.45515039358337,12.362667382264013,12.389299771282415,12.481177345947593,9.869883677587227,10.499506912411094,11.782011602700827,9.964376456202963,10.414357599392993,11.566712402151891,11.476962886097192,13.255613030802088,12.713335253975446,12.828054060142888,12.427757546371092,12.016528161880977,13.68108493598478,13.544190267933356,13.161718461527869,11.446421800806927,11.972513802354488,11.14608474007898,13.298021869203083,13.051146074523942,10.962700061663476,10.545057349694169,10.900647839033956,12.19774128462982,11.11800480426483,9.48166783590565,11.716713961593245,9.577159812483211,9.874295350493487,11.618295892068428,11.033182456701912,10.653869195585546,10.533547557234668,10.36856199741385,9.88918365913047,11.647113522179591,11.287443859675875,10.30982832534365,9.940833158028134,10.759691277700975,11.325761558385514,12.214910186731043,12.909084592371512,12.119055506717679,12.015292484281773,12.246435977156377,13.244550740814718,11.392735384428114,12.544857623281638,13.397314285358476,9.43610941346162,90.2459493921414,90.19628496895257,90.06172854363207,89.8260895983256
11.322223403678555,12.759144310753905,11.176251573527155,10.043529220726201,12.546556271924112,10.646983822533496,12.580382485698692,10.577559770571659,10.124915109505372,12.54095743392393,12.332942542910411,11.916431416662585,11.239766580655658,12.56685953001546,10.514542987953675,11.40476884980653,10.168374307800306,10.888001754371745,12.438000668279871,10.508349812915903,10.301248358074044,10.681980324980723,13.132082941534271,10.931814011242084,11.842031770571372,13.975760196084423,13.817617136673132,13.76482701108004,12.526625588816662,13.740420818374506,13.691781931243504,11.476189644218413,12.392949640735964,11.554792001040346,12.24021150847001,10.251456656884532,11.083304199325989,12.71635258404624,11.158729597722399,9.931375266752802,11.199587376691913,10.580778220563088,13.235484310533073,12.108732525732073,11.619580103219885,12.995406069180714,11.667284197628895,12.91844004810013,11.846270802681417,11.923479165164212,11.545046600044019,12.254697765629322,12.63325353200006,13.337742134923348,11.563525232531152,13.186044514291458,10.556750839135045,11.71478766244479,10.48663228835956,9.148236637678497,89.93085678024141,89.82086489593142,89.59576145947942,90.00368016518426
12.249206105651458,10.71537174352938,12.875463653861928,10.278761481350731,11.072050514365234,9.98161525816769,12.207886428012687,10.480544680022428,10.011110544898077,12.92358518582039,10.637587008519441,12.76133728318841,10.971365693184017,11.14210198080051,10.833311369929145,11.270521776837452,10.269545383325807,12.160087464042588,12.558428543762801,10.639234390928829,11.807508417262259,12.958269220852948,11.952743403666423,11.17324719174637,11.976729605973931,11.63220498378014,10.35283941198125,11.36875596585687,12.777331655602486,13.202396356319968,12.745279347733716,12.847159248774743,12.600448696584714,12.904268179387046,13.448221485449366,11.990384185787182,10.278904135454308,12.249083380533374,11.130787141437343,13.21999031422262,11.510990791174056,12.180336277275375,11.840527648927637,10.828600671241565,12.182315156883739,10.25665013556225,11.870005960569282,12.489226158867583,11.286329543032489,11.79434195085715,9.184488412411042,10.130069638127818,7.348552546026778,7.443227993055455,5.838953898866325,7.948520827078838,8.550819369752356,10.309163171082714,10.143849364732885,12.067962000353726,89.69845762896533,90.62903412425366,91.66804199995848,87.84195336574167
12.748442825816722,11.011780716450005,11.920638768347155,12.408014647349736,12.836073952571915,11.184281584794038,12.457316781934257,10.669350981410302,10.609078561378945,10.180561573413437,12.29123976745535,10.103465053934668,11.08711172817236,12.619105421718773,10.830115137597573,12.52099950362283,10.299466968399429,11.058698919795708,13.317653897036209,10.846284324100486,12.638374971892798,13.453069447670709,13.16552542025073,13.748970739199718,13.38782971612184,12.08947311035512,11.838916302461016,13.075919579604296,11.78979192174719,11.4401425812197,10.429490245845347,10.025166800639644,12.14898115679738,11.191625837858675,10.432226212871077,10.21371721883894,8.996312049502182,10.71198519682977,9.44728653790839,9.935667658838515,11.928864887901765,11.802413810815242,11.002306516799411,10.978666632950693,11.321885277120197,9.95984351561278,10.683115545032818,12.213737413617002,11.60359530262762,12.421788906207697,13.10454780722939,11.578780890216239,13.012920419895847,12.132242145566483,12.754053417277092,11.883727839955093,10.61016891949936,11.221293365621808,13.193260055396365,11.947561380537785,89.78599749606012,90.01313334659591,90.17447717722169,89.8364630966993
12.978466654612205,11.869837409239778,11.519335580882618,12.843552839399752,11.340616250627559,12.143842234230323,10.463354071591485,10.205367805676516,11.805370898923119,12.05077404598307,12.554573486182193,12.18004323034369,12.106160537859965,11.75141881518777,12.195738269003575,13.348005567935191,11.812443368243462,13.372254435718014,13.868791763500813,11.66161977339084,13.41331134811533,11.427325526919672,12.047857865788645,11.636281216908696,10.733560255867804,11.656512728978393,13.263686169687382,12.361615728116071,9.749496435583682,10.109612446660424,10.924256777240307,9.268386151625924,10.407654106042564,11.004258325295927,10.17222793154548,11.563476513895424,11.944324153447829,9.718913662122661,10.26847455534033,11.364511280403343,10.703987047798094,11.486332830835254,10.511894950249385,12.230771040261066,10.848013525580873,10.406714266103512,12.357833706854992,13.160598779571636,10.970652579510961,11.075564739109929,12.163186828770927,12.291214821164871,11.64756806669148,9.897622875365377,9.321395169516506,8.984682917929453,9.406239467284582,10.926321160860493,8.334438279370024,8.605850230646338,89.81548367105817,89.81340401556041,90.08526977435918,90.18853931203442
10.062013099954706,10.94581947958185,10.71736021278072,12.995610758962158,11.840814742673391,10.580815337474336,11.033009754660066,11.764614344130898,12.178528482986719,10.695867777638826,11.246353344373485,12.776986199161065,10.37564233574838,9.719481786739905,10.460633422240095,10.223197101819537,11.943833809842952,12.506681564886184,12.014539056480615,11.279512963814927,12.795110383157269,11.024039812479355,13.272163010264615,11.947481303107454,13.836807910412286,12.914459608842774,13.57142556901711,12.054700806812738,10.765899341462735,11.980866285383279,10.580003884358401,11.848107191302338,9.049056029322028,9.653129617507448,9.928732038224757,8.786775931573771,11.287856272274846,10.065131203248287,11.526900321229938,9.245767075181627,11.724694278940886,10.363665468368888,9.160113352442238,9.874112474477702,10.842637544384168,11.075610407778525,8.859069249710291,10.091630142501518,10.659087819643553,12.607265083773594,12.566103541214023,12.659772323489445,11.767947814987199,13.671656089268376,12.417941544856074,11.95485149421197,10.657030756487137,13.854808886898164,14.227121987912735,12.129963265176992,89.81329892954092,89.94743177435146,90.46714083164863,90.1879135052316
10.483745310596431,11.9244744095407,9.89319381648939,11.054421339875843,12.37209123399692,10.178367597819864,10.135882599910733,11.84307331862603,12.214370456794473,9.836793787749588,10.236866411364714,10.457687037217857,12.461870103913657,10.927926984088419,10.712322706809113,11.25836037518986,11.119403243582832,10.276517177056164,12.167194354008043,11.322252241066053,13.46994432691293,13.154498730343642,14.13890787045759,13.225267476408257,14.155905284392393,12.427044827856841,10.827804328225577,12.222872883735771,12.083037226694655,11.7849487109225,12.414902782149074,9.93057009640474,10.869258076029174,10.130570865650549,11.412421784156821,11.766303780924817,11.701694049431719,9.162909704798409,11.140870007944171,11.515247630701994,9.811133048901334,9.786538920652882,11.239337963537029,10.294447479878976,10.654806050623046,10.313836805371686,11.178056386770706,10.032711832280247,10.779982794659828,12.941656629020935,10.700374630338843,11.915378534925678,13.544150963588166,10.573134354778423,12.440588493078435,12.249349062652657,12.082227272609835,10.399549681649889,12.231623739537495,9.50121365328816,89.66493783532658,89.69273205408936,90.35207205679093,90.01700286366737
12.707579079375325,12.241821819984763,10.312145142359537,12.343989967547119,12.012245798193229,10.3121736307518,12.43837501142391,12.639446605721512,10.576966913421844,12.021163940978344,11.824797014313615,10.342876838622097,9.818006769811873,10.815136918873685,11.956236691498036,11.500169321756653,10.847448532322598,10.34496689365622,10.845503666348169,10.083408145780352,11.882105764981784,10.74316914394447,10.799957839610627,12.780138809740713,12.109092687619434,11.690731523367653,12.144334366485007,12.848869326539159,10.620211169923943,12.181146679304467,11.427938749894935,10.010509670322499,10.01239902196217,11.215411571027357,9.39682295256772,10.216460691906809,11.019654250617858,10.28977248160396,10.370433381162128,10.366457276477043,9.480654300006648,11.00293826584986,9.414543964942606,10.221498783638976,11.900775146817505,11.487057687006914,9.981972322630053,9.845060790825169,10.61868911505351,10.070649650268344,12.479318203358426,13.538495167910492,11.793953625508195,11.71562502530111,13.326262922049104,13.966794687315163,13.08688171919357,12.914464987170643,12.230539354502625,11.89425714871061,90.02563292250568,89.72278803803397,90.29821041132794,89.93975193923825
